,query_id,product_id,score,brand,title,document
10,18868,B07H97VGBP,0.7927829027175903,Logobeing,"Logobeing Botines Mujer Tacon Invierno Planos Tacon Ancho Piel Botas de Mujer Medio Zapatos Combat Casual Planas Zapatos de Plataforma-5850(39,Marrón)","Logobeing Botines Mujer Tacon Invierno Planos Tacon Ancho Piel Botas de Mujer Medio Zapatos Combat Casual Planas Zapatos de Plataforma-5850(39,Marrón). Marca: Logobeing. Color: Marrón. Características: Preciosos! muy cómodas Elegancia casual, Vale la pena,perfectas para trabajo tipo ejecutiva. Botines de Cuero Estilo Botines de tipo combat , muy utilizables para el día a día Estos botines vienen quedan chulos tanto con vaqueros como con pantalones negros y vestidos.Unos bonitos botines para cualquier ocasión y que no pasan de moda. Botas Piel de Caña mujer slippers mujer zapatillas de plataforma zapatos de moda mujer,Logobeing ofrece una experiencia de compra 100% de satisfacción del cliente.. Descripción: <br><b>❤️❤️ Logobeing ofrece una experiencia de compra 100% de satisfacción del cliente. </b> <br> <br><b>❤️❤️❤️ Si tiene alguna pregunta o inquietud, contáctenos tan pronto como sea posible, le brindaremos la mejor solución. El 100% de los compradores aceptará nuestra solución. sudadera <br><br>❤️Bienvenido a comprar nuestros productos:zapatos mujer Hombre / zapatos bebe, ropa bebe, mujer ropa, pantalones, Funda Cojines, Bikini Mujer 2018, bolsos mujer baratos/Bolsos de Hombro, Zapatillas Deportivas,Pantalones Mujer(^ _ ^) </b> <br> <br> <br> <br><br>Preciosos! muy cómodas Elegancia casual, Vale la pena,perfectas para trabajo tipo ejecutiva. <br><br>Queda perfecto con unos vaqueros por encima del tobillo, faldas y vestidos a media pierna. <br><br>Zapatillas Moda - Botines de Cuero Mujer-Material de la suela sintético"
11,18868,B06X9WSSLL,0.7841299772262573,find.,"find. Buck, Botas para Mujer, Marrón (Brown 03), 40 EU","find. Buck, Botas para Mujer, Marrón (Brown 03), 40 EU. Marca: find.. Color: Marrón Brown 03. Características: Cremallera lateral Botas de caña media Tacón medio y grueso Corte geométrico en el empeine Horma estrecha"
12,18868,B07XBNRNZQ,0.7783104181289673,ALPE,Botín Alpe 4517 Marrón para Mujer 39 marrón,Botín Alpe 4517 Marrón para Mujer 39 marrón. Marca: ALPE. Color: Marrón. Descripción: Botín de piel de color marrón. Cierre mediante tiras elásticas. Interior de tela. Suela sintética con una altura de tacón de 8cm. Hecho en España.
13,18868,B07PL1648Y,0.7725319862365723,XTI,"XTI 35120, Botines Mujer, Marrón (Camel Camel), 41 EU","XTI 35120, Botines Mujer, Marrón (Camel Camel), 41 EU. Marca: XTI. Color: Marrón Camel Camel"
14,18868,B07B5N8K7B,0.7660070657730103,Pikolinos,Pikolinos Botines Pompeya W9t para Señora Color Cuero Talla 38,"Pikolinos Botines Pompeya W9t para Señora Color Cuero Talla 38. Marca: Pikolinos. Color: Cuero. Características: 1-corte: 100% piel vacuno. 4-forro interior: 25% piel, 75% textil. 6-suela: 100% sintética Color cuero. Cierre con cremallera lateral. Altura total caña 9,8 cm. Altura tacón 8,5 cm. Contorno total 25 cm Quitar los cordones. Retirar el exceso de suciedad con una bayeta húmeda. Dejar secar y aplicar la crema. Una vez secos, frotar con una bayeta seca. Una capa de cera de abejas le aportará luminosidad. Las hormas de nuestros modelos son ligeramente amplias para garantizar el máximo confort. Consulta nuestra guía de tallas para elegir el número correcto. Todas las pieles de los productos Pikolinos están tratadas con cera natural de abejas dándole al zapato un brillo y aspecto especial. Esto hace que cada par de zapatos de nuestra colección sea único."
15,18868,B071RN7FHT,0.7626389265060425,find.,"find. Botines Chelsea de Ante para Mujer, Marrón (Congo), 38 EU","find. Botines Chelsea de Ante para Mujer, Marrón (Congo), 38 EU. Marca: find.. Color: Marrón Congo. Características: Suela media y tacón bajo Detalle de costura con pespunte Efecto ante desgastado Estilo Chelsea Precio mínimo en los 30 días previos a la oferta: 29.52€"
16,18868,B07VQJFQBD,0.7622109651565552,ALPE,Alpe 43721119 - Botines Mujer Marrón Talla 41,"Alpe 43721119 - Botines Mujer Marrón Talla 41. Marca: ALPE. Color: Marrón. Descripción: Botines Alpe 43721119 mujer. Preciosos botines de estilo campero para mujer. Elaborados con nobuck de color marrón castaño, con detalles en el lateral y una lengüeta para facilitar su calce. Tiene un leve tacón de 4 cm de altura."
17,18868,B079Q8V9HG,0.7600390911102295,Rocket Dog,"Rocket Dog Shayne, Botines Mujer, Marrón Tribal Brown Coast, Numeric_36 EU","Rocket Dog Shayne, Botines Mujer, Marrón Tribal Brown Coast, Numeric_36 EU. Marca: Rocket Dog. Color: Marrón Tribal Brown Coast Tribal Brown Coast. Características: Rocket Dog Shayne Botines Altura del tacón: 6,5 cm Tacón occidental Con lengüetas"
18,18868,B0714N7942,0.7536779642105103,find.,"find. Botines de Ante con Hebilla para Mujer, Marrón (Tan), 37 EU","find. Botines de Ante con Hebilla para Mujer, Marrón (Tan), 37 EU. Marca: find.. Color: Marrón Tan. Características: Parte superior de cuero desgastado Tacón de madera Cremallera por la cara interior Detalle de hebilla en el tobillo Precio mínimo en los 30 días previos a la oferta: 52.5€"
19,18868,B07FTQPY9G,0.7434201240539551,ANGKORLY,Angkorly - Zapatillas Moda Botines Biker Cubierta Mujer Hebilla Trenzado Bloque 3.5 CM Ligeramente Forrada de Piel - Camel 2 F2863 T 36,Angkorly - Zapatillas Moda Botines Biker Cubierta Mujer Hebilla Trenzado Bloque 3.5 CM Ligeramente Forrada de Piel - Camel 2 F2863 T 36. Marca: ANGKORLY. Color: Camel 2. Descripción: Zapatillas Moda - Botines Mujer Angkorly Bottines Automne/Hiver auténtica y nueva. Zapatillas Moda de Color Camel 2 - Patrón Hebilla. Tipo de material exterior cuero sintética premium - Tipo de material interior piel sintética - Material de la suela sintético - Talón Bloque - Punta redonda - Altura de la caña de la bota : Alto-top - Tipo de cierre : Cremallera.
20,28703,B08RZ19NDS,0.7795271873474121,Bmax,"BMAX Ordenador portátil Y11 2 en 1 de 11,6 pulgadas (29,46 cm), pantalla táctil convertible Intel N4100, 8 GB de RAM, 256 GB de SSD, Windows 10 de 64 bits, Full HD IPS-1920 x 1080, tipo C","BMAX Ordenador portátil Y11 2 en 1 de 11,6 pulgadas (29,46 cm), pantalla táctil convertible Intel N4100, 8 GB de RAM, 256 GB de SSD, Windows 10 de 64 bits, Full HD IPS-1920 x 1080, tipo C. Marca: Bmax. Características: 💚 Con la bisagra de 360 °, puedes girar la pantalla en diferentes situaciones para leer, escribir, esbozar o ver cómodamente tu portátil. 💚 Ultraligera y ultrafina: la BMX Y11 es ligera y portátil y cuenta con una carcasa de aleación de aluminio de calidad aeroespacial que resiste todo. Un diámetro superfino de 13 mm pesa además de 1 kg. Ideal para entretenimiento y productividad. 💚 Para el rápido rendimiento del ordenador portátil Y11 tiene un procesador Intel N4100. Velocidad del procesador: 1,10 GHz/velocidad máxima turbo: 2,40 GHz. Permite navegar por Internet de forma rápida y eficaz en programas de oficina. 💚 8 GB de memoria RAM DDR4 + 256 GB de SSD, además hay una ranura para tarjeta TF para añadir más espacio. No solo puede satisfacer tus necesidades de productividad en la oficina, sino que también te ayudará a permanecer en tu entretenimiento y juegos favoritos. 💚 La BMAX Y11 cuenta con una pantalla táctil Full HD IPS de 11,6 pulgadas con un alto contraste y nitidez de 1920 x 1080, la pantalla Full HD IPS con sorprendentes detalles y colores, cada imagen es hermosa y vibrante, con un gran ángulo de 178, ofrece una visión masiva que es más abierta y cómoda, y te ofrece un impresionante impacto y disfrute."
21,28703,B08GYFBKD4,0.7672381401062012,iProda,"Ordenadores Portatiles, iProda 360°Pantalla Táctil, Portátil Convertible 11.6 Pulgada, Intel Quad Core N4100, hasta 2,40 GHz 4GB RAM 64GB eMMC, Expansión de 512 GB, Windows 10 Pro, FHD 1920 x 1080","Ordenadores Portatiles, iProda 360°Pantalla Táctil, Portátil Convertible 11.6 Pulgada, Intel Quad Core N4100, hasta 2,40 GHz 4GB RAM 64GB eMMC, Expansión de 512 GB, Windows 10 Pro, FHD 1920 x 1080. Marca: iProda. Características: 🌞Procesador Intel Celeron: portátil con pantalla táctil iProda con procesador Intel Celeron N4100 (hasta 2,4 GHz, 4 MB de caché Intel). Mejora el rendimiento del sistema en más de un 30% en comparación con el antiguo Intel N4100, 4 GB de RAM DDR3, 16 GB de capacidad de almacenamiento instalada, admite 512 GB de almacenamiento ampliado SSD, GPU: Intel UHD Graphics 600. 🌈Características: Potente portátil convertible Windows 10 con pantalla táctil FHD de 11,6 pulgadas con nivel IPS de 360º, Micro Tipo C, conector para auriculares, Micro HDMI, Micro USB, Micro TF. Intel WIFI AC es compatible con la red inalámbrica de doble banda. 💻Miniportátil ultrafino y ligero para la movilidad: Toda la carcasa metálica de aluminio tiene sólo 8 mm de grosor y pesa sólo unos 2,2bl. El portátil con pantalla táctil windows10 es duradero y portátil, por lo que es ideal para estudiantes, viajes y desplazamientos. Es la mejor opción para trabajar en cualquier momento y lugar. 🔋360 grados de rotación y pantalla táctil convertible windows 10 portátil, voltear en cualquier ángulo, 11,6 ""Full HD multi-touch. Si tocas la pantalla con el dedo, podrás conocer mejor la interfaz de usuario de WINDOWS 10. 👏Lo que usted posee: Portátil con pantalla táctil iProda M1169Y de 11,6 pulgadas (gris platino) x1, adaptador para Alemania, cable de conexión A, manual en alemán. Además, disfrutará de una garantía de producto de 365 días. Así que no se preocupe por hacer un pedido."
